code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
665,0.002309469,0.550808314,0.057736721,0.151270208,0.011547344,0.001154734,0.000000000,0.003464203,0.001154734,0,0,10,22,0,0,2,0,158,0,6,1
666,0.000191168,0.081437584,0.003441025,0.164022175,0.008411394,0.001338176,0.046600000,0.001720512,0.000382336,64,102,102,22,20,56,34,10,456,116,70,1
667,0.006357279,0.577876669,0.000635728,0.186904005,0.016528926,0.001907184,0.000000000,0.001907184,0.000000000,0,0,228,0,0,0,24,0,1746,0,0,1
668,0.000000000,0.001401542,0.000700771,0.277505256,0.021023125,0.011212334,0.000000000,0.001401542,0.000000000,38,0,56,0,238,0,0,0,1777,965,0,2
669,0.002871500,0.321608040,0.000717875,0.187365398,0.020100503,0.007896626,0.000000000,0.000000000,0.000000000,0,8,4,0,8,4,6,4,712,4,104,1
670,0.015347212,0.189788786,0.000000000,0.066251330,0.001215621,0.000151953,0.075100000,0.003191004,0.000151953,0,0,0,0,0,0,2248,0,10,2,330,1
671,0.006887052,0.436639118,0.001377410,0.191460055,0.020661157,0.006887052,0.000000000,0.002754821,0.000000000,30,0,0,2,14,24,24,0,567,46,8,1
672,0.003344482,0.133779264,0.001672241,0.294314381,0.015886288,0.004180602,0.042600000,0.000000000,0.000000000,2,4,2,4,10,0,1556,0,204,42,20,1
673,0.015221481,0.066187789,0.004446725,0.236531555,0.011629896,0.002565418,0.150000000,0.000342056,0.001026167,2,2,14,6,2,36,4144,0,7546,134,4658,2
674,0.008059385,0.050689290,0.001272534,0.059597031,0.002969247,0.000636267,0.022900000,0.000636267,0.000424178,0,0,6,62,0,0,2127,0,1721,8,3268,1
675,0.001440434,0.010591425,0.011862396,0.326470090,0.014319607,0.003897644,0.201000000,0.005592272,0.002203016,22,330,92,4,46,158,2856,0,5770,206,606,2
676,0.007776050,0.304821151,0.003110420,0.265940902,0.027993779,0.012441680,0.012400000,0.000000000,0.000000000,0,0,0,0,2,2,60,0,973,43,6,1
677,0.000000000,0.009498854,0.017032427,0.240091713,0.015067147,0.001965280,0.000983000,0.001965280,0.000000000,0,0,0,0,0,0,2,0,2508,0,8,1
678,0.013386273,0.162450369,0.006693137,0.182529779,0.014066931,0.003289847,0.013000000,0.002609189,0.000680658,10,130,128,50,104,2354,9003,0,16809,34,198,3
679,0.002137894,0.493319081,0.000000000,0.226616782,0.011223944,0.004810262,0.021900000,0.001603421,0.000000000,0,0,16,0,0,0,32,0,2698,0,6,1
680,0.001503006,0.537074148,0.005010020,0.202404810,0.016032064,0.007014028,0.009020000,0.000000000,0.000000000,0,2,2,2,0,0,154,0,4964,10,194,1
681,0.004680187,0.524180967,0.024960998,0.165366615,0.012480499,0.000000000,0.006240000,0.000000000,0.007800312,6,2,0,6,2,4,0,4,520,10,4,1
682,0.020563528,0.235824291,0.002800140,0.140182009,0.000000000,0.000000000,0.094600000,0.000000000,0.000000000,11,76,10312,0,10,304,11266,15,281,43,684,2
683,0.002608696,0.035652174,0.006086957,0.221739130,0.023478261,0.014782609,0.001740000,0.001739130,0.000000000,12,0,938,40,166,0,4,0,724,56,38,1
684,0.000302343,0.013454271,0.006046863,0.228117914,0.006802721,0.000302343,0.047600000,0.000151172,0.000302343,12,14,56,12,46,8,2158,0,506,130,1021,1
685,0.055438327,0.165355841,0.004795703,0.248033762,0.069633608,0.005946672,0.101000000,0.009015922,0.004603875,0,0,6,0,0,2,28,0,655,2,0,2
686,0.000076800,0.000307102,0.000000000,0.066564299,0.000614203,0.000076800,0.026900000,0.000000000,0.000000000,12,182,6,34,24,16,808,0,2020,2465,479,2
687,0.000691962,0.034944066,0.055356937,0.249913505,0.021335486,0.004267097,0.002770000,0.003575136,0.000345981,12,10,6,12,40,16,72,2,846,170,16,1
688,0.013006135,0.018159509,0.002208589,0.081226994,0.007852761,0.001472393,0.051000000,0.001717791,0.000981595,12,0,60,0,21,4,5509,282,4474,0,1022,2
689,0.003610108,0.437919030,0.009605467,0.194107788,0.005930892,0.001289324,0.025100000,0.004383703,0.001740588,8,30,2,66,78,84,847,48,2030,1010,90,2
690,0.021166753,0.167785235,0.020478403,0.242643263,0.016348305,0.003785923,0.036000000,0.004302186,0.001892962,24,2,8,27,6,9,245,19,476,175,51,1
691,0.019339418,0.055193394,0.055410691,0.255323772,0.030856150,0.006953498,0.045800000,0.009561060,0.004345937,6,20,108,18,2,12,1177,18,822,54,100,2
692,0.011146497,0.398089172,0.001592357,0.224522293,0.017515924,0.007961783,0.001590000,0.000000000,0.000000000,0,2,0,101,0,0,2,0,1140,58,14,1
693,0.000744998,0.000957854,0.001915709,0.277990634,0.007237122,0.002128565,0.218000000,0.002128565,0.001170711,2,6,16,12,64,63,8742,0,4975,419,320,2
694,0.024513680,0.064526332,0.006009805,0.337023565,0.020876166,0.004902736,0.115000000,0.001897833,0.000948917,6,30,67,20,10,10,3372,0,2200,159,743,2
695,0.001515846,0.000846054,0.000141009,0.061338880,0.000987062,0.000564036,0.409000000,0.000423027,0.000317270,8,42,54,102,14,14,4798,84,2481,112,799,2
696,0.002825584,0.061135371,0.008733624,0.070639610,0.006935525,0.001027485,0.229000000,0.001798099,0.000000000,0,0,22,2,0,2,0,0,1850,0,10,1
697,0.000988875,0.001483313,0.001730532,0.104326329,0.009394314,0.003708282,0.764000000,0.001483313,0.000000000,0,0,0,0,0,0,8,0,4,0,0,2
698,0.001611249,0.010546360,0.003954885,0.281089791,0.010692837,0.002343636,0.150000000,0.001171818,0.000146477,12,2,108,12,2,42,526,0,10109,84,172,1
699,0.030084669,0.133129166,0.001621329,0.237254549,0.001441182,0.000180148,0.076700000,0.000000000,0.000000000,0,0,24,0,0,0,4,0,1113,2,1550,1
700,0.008608321,0.453371593,0.001434720,0.226685796,0.020086083,0.005738881,0.004300000,0.000000000,0.000000000,2,0,0,2,0,0,24,0,383,6,56,1
701,0.000233372,0.000233372,0.006301050,0.348191365,0.022170362,0.003967328,0.043600000,0.005600933,0.000933489,0,0,4,0,0,0,28,0,292,6,0,1
702,0.000630915,0.019978970,0.003154574,0.183806519,0.011566772,0.002733964,0.053400000,0.003154574,0.000420610,12,182,382,74,89,5195,5762,27,3884,64,233,4
703,0.002189781,0.003527981,0.003649635,0.300121655,0.007055961,0.001824818,0.133000000,0.002311436,0.004379562,2,52,22,9,18,109,2481,0,2937,165,249,2
704,0.000756920,0.001081315,0.009515571,0.339965398,0.015246540,0.000432526,0.082100000,0.003460208,0.000216263,6,8,71,10,0,4,170,30,1356,8,43,1
705,0.002770781,0.060453401,0.025692695,0.314609572,0.028967254,0.007556675,0.100000000,0.012846348,0.002770781,14,12,277,2,48,34,7380,2,5584,72,144,3
706,0.000734600,0.002203799,0.014377164,0.372442019,0.015951307,0.003882884,0.007870000,0.009444853,0.001574142,6,26,164,26,8,110,1587,0,6531,190,190,2
707,0.127647059,0.307058824,0.014117647,0.387647059,0.028235294,0.001764706,0.040600000,0.035294118,0.000588235,0,0,90,0,0,0,60,4,112,0,0,3
708,0.007555723,0.056479033,0.030222894,0.324140536,0.033622969,0.005855686,0.082500000,0.014166981,0.008689082,8,68,38,42,98,200,3052,2,2912,96,1320,3
709,0.001000333,0.001333778,0.000555741,0.231521618,0.003112148,0.001000333,0.174000000,0.001111482,0.000666889,2,8,180,58,46,194,3282,0,5658,538,206,2
710,0.001662234,0.057845745,0.000000000,0.218085106,0.000664894,0.001662234,0.093100000,0.000000000,0.000000000,0,0,0,0,1,0,341,0,56,0,24,1
711,0.030836048,0.143105320,0.006731813,0.221932682,0.018458198,0.004777416,0.125000000,0.004125950,0.002823018,0,0,20,12,2,0,805,0,1264,4,68,2
712,0.001844046,0.000263435,0.004214963,0.345626976,0.020811380,0.003161222,0.060900000,0.010010537,0.000000000,0,0,72,10,0,0,5075,18,1538,42,44,2
713,0.023112481,0.449922958,0.032357473,0.140215716,0.013867488,0.009244992,0.016900000,0.000000000,0.000000000,168,14,68,2,0,20,4,0,1368,8,22,1
714,0.003051882,0.505595117,0.036622584,0.191251272,0.061037640,0.005086470,0.001020000,0.005086470,0.001017294,0,0,18,32,0,0,50,0,2308,30,0,2
715,0.002336449,0.001001335,0.000667557,0.184913218,0.003004005,0.000834446,0.346000000,0.000000000,0.000166889,16,33,46,16,273,133,2146,0,5425,243,521,2
716,0.001507159,0.345892992,0.002260739,0.201205727,0.042200452,0.005275057,0.001510000,0.000000000,0.000000000,0,0,6,0,0,14,56,0,1260,152,20,1
717,0.000000000,0.055374593,0.019543974,0.228013029,0.027687296,0.008143322,0.006510000,0.000000000,0.006514658,4,4,52,4,12,0,0,0,810,16,12,1
718,0.011022787,0.128987811,0.000158983,0.136565978,0.000053000,0.000053000,0.282000000,0.000264971,0.000105988,6,18,1315,4,7,103,8379,0,390,10,1898,2
719,0.003460208,0.409457901,0.051903114,0.197231834,0.021914648,0.011534025,0.056500000,0.000000000,0.000000000,0,0,0,18,4,0,44,0,2238,24,0,1
720,0.002710027,0.014453478,0.001806685,0.208672087,0.000903342,0.001806685,0.008130000,0.000000000,0.000000000,10,22,169,14,29,30,1515,3,1806,61,242,1
721,0.001957586,0.004078303,0.000000000,0.003099511,0.000978793,0.000163132,0.027200000,0.000326264,0.000000000,0,6,6,2,0,4,118,0,55,4,29,1
722,0.020059435,0.410475483,0.000000000,0.218053492,0.015601783,0.004829123,0.000371000,0.000742942,0.000000000,0,0,0,0,0,0,6,0,204,4,0,1
723,0.000887311,0.005323869,0.005323869,0.125998225,0.007985803,0.000000000,0.111000000,0.000000000,0.000000000,4,6,0,2,16,0,40,0,665,8,44,1
724,0.005494505,0.478021978,0.000915751,0.254578755,0.027472527,0.009157509,0.000916000,0.000915751,0.000000000,8,2,0,4,2,6,8,0,794,28,22,1
725,0.003923767,0.290919283,0.005044843,0.243834081,0.015134529,0.005044843,0.000561000,0.000000000,0.000560538,0,0,16,8,0,0,336,0,392,4,12,1
726,0.050753043,0.131627811,0.004951516,0.226738189,0.038786878,0.007220961,0.036700000,0.011759851,0.004126264,2,0,2,18,0,10,1104,2,4008,8,162,2
727,0.012388763,0.017623451,0.007852033,0.276042575,0.017448962,0.004187751,0.060500000,0.001744896,0.001919386,6,12,8,4,40,8,3666,2,3590,97,331,2
728,0.003034390,0.010788941,0.010788941,0.285569791,0.010114633,0.002697235,0.066800000,0.000337154,0.000000000,42,38,40,6,4,12,963,0,2111,254,234,1
729,0.000925069,0.171137835,0.005550416,0.284921369,0.030527290,0.007400555,0.010200000,0.000925069,0.002775208,2,2,0,0,0,8,637,2,446,6,14,1
730,0.038338658,0.065640430,0.000580889,0.268370607,0.017426663,0.004937554,0.024100000,0.002613999,0.002323555,6,16,2,20,2,4,331,8,886,26,586,1
731,0.019764348,0.342075257,0.003420753,0.295705055,0.011782592,0.004561003,0.000380000,0.000000000,0.000380084,10,8,14,10,32,10,920,2,296,66,54,1
732,0.002171553,0.092833876,0.000000000,0.216612378,0.024972856,0.004885993,0.002710000,0.000000000,0.000000000,0,6,0,0,0,0,46,0,104,2,14,1
733,0.025784753,0.201793722,0.005605381,0.084080717,0.015695067,0.002242152,0.160000000,0.002242152,0.000000000,0,0,14,14,0,0,767,10,798,0,2,1
734,0.015784587,0.398328691,0.012070566,0.186629526,0.021355617,0.006035283,0.000464000,0.003714020,0.003249768,12,6,0,0,10,64,114,0,773,50,18,1
735,0.007984032,0.514970060,0.014637392,0.202262142,0.018629408,0.005322688,0.000665000,0.001330672,0.000000000,0,0,0,0,0,0,0,0,0,0,0,1
736,0.126149803,0.204993430,0.000000000,0.343626807,0.015111695,0.003942181,0.071600000,0.014454665,0.000000000,0,0,0,4,0,0,10,5,758,1,7,2
737,0.004849661,0.445198836,0.020368574,0.260911736,0.037827352,0.007759457,0.056300000,0.000000000,0.000000000,0,4,0,0,0,0,639,0,64,0,6,1
738,0.012820513,0.431623932,0.023504274,0.198717949,0.012820513,0.004273504,0.051300000,0.006410256,0.004273504,0,0,0,0,8,0,14,0,1133,32,28,2
739,0.017214397,0.419405321,0.126760563,0.225352113,0.020344288,0.007824726,0.009390000,0.000000000,0.000000000,8,2,0,0,7,0,12,0,710,9,76,1
740,0.001665510,0.000971548,0.000277585,0.294378904,0.017210271,0.004996530,0.039400000,0.008743928,0.000000000,0,2,92,4,0,2,2990,0,264,4,286,2
741,0.001703578,0.444633731,0.005110733,0.201022147,0.042589438,0.011925043,0.001700000,0.000000000,0.000000000,6,10,6,4,0,26,0,0,1304,36,4,1
742,0.004522840,0.557666214,0.000452284,0.218000905,0.018091361,0.004070556,0.000905000,0.000000000,0.000000000,8,2,8,2,8,0,8,0,2924,8,0,1
743,0.028691761,0.063964201,0.007107133,0.133982627,0.012898131,0.003685180,0.111000000,0.002632272,0.000526454,4,6,170,12,2,8,3123,12,2561,30,16,1
744,0.005409738,0.001202164,0.126026848,0.238829894,0.061109998,0.014425967,0.078900000,0.008815869,0.000200361,0,2,15,2,0,0,10801,0,2813,3,291,3
745,0.000000000,0.071510957,0.001153403,0.134948097,0.004998078,0.003460208,0.009610000,0.000000000,0.000384468,6,8,20,6,8,32,20,0,2812,160,116,1
746,0.005199307,0.142114385,0.008665511,0.181975737,0.000000000,0.000000000,0.199000000,0.000000000,0.000000000,0,8,82,0,0,2,326,0,93,0,18,1
747,0.000225632,0.001240975,0.034972924,0.222134477,0.016245487,0.001917870,0.253000000,0.001805054,0.000338448,2,11,52,2,2,0,2689,2,1861,71,77,2
748,0.005937726,0.025054308,0.000434468,0.062273715,0.002027516,0.000724113,0.285000000,0.000144823,0.000868936,10,52,44,26,12,54,6707,45,2793,54,1296,2
749,0.114509804,0.242352941,0.007058824,0.240784314,0.000000000,0.000000000,0.377000000,0.000784314,0.000000000,0,2,4522,0,0,2,4478,56,100,0,122,2
750,0.000000000,0.005249344,0.000000000,0.241469816,0.007874016,0.000000000,0.002620000,0.007874016,0.000000000,0,0,28,0,4,0,2,0,1334,4,0,1
751,0.011070111,0.404059041,0.037822878,0.318265683,0.066420664,0.012915129,0.018500000,0.001845018,0.003690037,0,0,4,0,110,0,326,0,6,0,0,2
752,0.032482163,0.094066842,0.006571536,0.335523845,0.018963575,0.004881712,0.045600000,0.000563275,0.000751033,0,10,14,8,14,8,3848,0,1438,128,296,2
753,0.006108202,0.516579407,0.019197208,0.163176265,0.020069808,0.003490401,0.000873000,0.001745201,0.000872600,8,6,18,12,4,0,0,0,1336,16,10,1
754,0.048448894,0.101470770,0.002471882,0.169571128,0.000123594,0.000000000,0.132000000,0.000123594,0.000000000,1,18,709,4,0,12,6112,0,246,0,218,1
755,0.016287215,0.130122592,0.001225919,0.053765324,0.000087600,0.000087600,0.352000000,0.000000000,0.000000000,20,44,507,0,2,304,21557,0,1615,12,753,3
756,0.006561680,0.462598425,0.015748031,0.196194226,0.020341207,0.007217848,0.000656000,0.000000000,0.000000000,0,0,2,0,2,0,4,0,20,10,2,1
757,0.002326052,0.036610032,0.005562298,0.285497573,0.010922330,0.003640777,0.107000000,0.005056634,0.002528317,8,30,6,24,4,4,2848,0,1626,280,74,2
758,0.008235588,0.017594210,0.000873471,0.027576741,0.004367357,0.000748690,0.293000000,0.000873471,0.000000000,6,12,47,126,552,88,3720,116,4026,327,3690,3
759,0.020363126,0.121978132,0.003912128,0.165613402,0.010532651,0.002407463,0.007920000,0.001304043,0.000200622,2,2,26,28,14,4,286,0,1155,74,10,1
760,0.000156079,0.000312159,0.007023568,0.321367255,0.010457312,0.003433744,0.262000000,0.003901982,0.000156079,4,10,78,12,6,28,1331,0,1674,22,64,2
761,0.002404167,0.012955790,0.006678242,0.302657940,0.009215974,0.002671297,0.151000000,0.003071991,0.002404167,4,542,22,34,6,2,858,0,820,126,132,2
762,0.000262605,0.010241597,0.002100840,0.467962185,0.006302521,0.001575630,0.036800000,0.000000000,0.000000000,0,12,16,4,0,0,136,0,42,10,2,1
763,0.012247003,0.358901637,0.000000000,0.231403893,0.019208457,0.000515663,0.234000000,0.000000000,0.000000000,0,4,0,4,0,0,836,0,486,2,34,1
764,0.019089574,0.456681351,0.000000000,0.155653451,0.002936858,0.000000000,0.038200000,0.000000000,0.000000000,24,40,2,12,8,36,28,0,795,401,8,1
765,0.001488095,0.470982143,0.022321429,0.165178571,0.031994048,0.005208333,0.020100000,0.000000000,0.000744048,16,34,28,32,60,38,18,0,1402,18,80,1
766,0.014914425,0.296943765,0.000611247,0.129706601,0.000977995,0.000000000,0.071400000,0.000000000,0.000000000,18,22,74,34,827,876,2541,2,14167,438,272,2
767,0.004842615,0.159806295,0.010895884,0.175544794,0.019370460,0.002421308,0.002420000,0.000000000,0.000000000,0,0,20,4,0,0,0,0,3970,24,6,1
768,0.047878552,0.127676139,0.000778513,0.149863760,0.000389257,0.000000000,0.103000000,0.000194628,0.000000000,0,2,628,3,4,163,2711,0,562,8,365,1
769,0.008075117,0.023004695,0.000000000,0.159812207,0.000000000,0.000000000,0.069700000,0.000000000,0.000000000,0,6,63,0,0,2,4001,0,42,0,40,1
770,0.012588339,0.186395760,0.011042403,0.157906360,0.010600707,0.002650177,0.080400000,0.003533569,0.000883392,2,0,2,4,34,4,277,2,1090,58,18,1
771,0.003703704,0.558641975,0.014197531,0.225925926,0.022839506,0.003086420,0.028400000,0.000617284,0.000000000,392,0,2,6,0,0,138,0,1276,2,0,1
772,0.001438159,0.008628955,0.015819751,0.182166826,0.007670182,0.002396932,0.145000000,0.000000000,0.000000000,2,24,6,8,76,38,398,10,4018,48,158,1
773,0.008560311,0.033463035,0.002529183,0.367509728,0.018093385,0.005447471,0.041600000,0.002723735,0.000778210,0,4,20,2,20,0,6571,0,3659,49,30,2
774,0.000492126,0.064960630,0.000492126,0.236220472,0.014763780,0.003444882,0.036400000,0.003937008,0.000984252,0,2,8,2,0,4,2323,16,133,8,29,1
775,0.002366242,0.020638885,0.001183121,0.163533587,0.008544761,0.001708952,0.212000000,0.002497699,0.000788747,0,0,28,0,4,0,2728,0,6718,10,488,2
776,0.000316056,0.006953224,0.001264223,0.332016435,0.024020228,0.004108723,0.039800000,0.000000000,0.000000000,2,0,28,10,68,8,3166,0,3870,18,130,1
777,0.002067540,0.002756720,0.000000000,0.219159201,0.030323915,0.006891799,0.001380000,0.000000000,0.000000000,129,0,274,16,8,12,188,8,1842,134,10,1
778,0.004708098,0.447269303,0.007532957,0.237288136,0.016007533,0.005649718,0.007530000,0.001883239,0.000941620,0,0,26,8,0,0,160,0,2888,0,0,1
779,0.004608295,0.439324117,0.001536098,0.167434716,0.036866359,0.012288786,0.006140000,0.000000000,0.000000000,0,0,0,40,0,0,8,0,1910,128,0,1
780,0.010628112,0.076981999,0.017522022,0.247702030,0.012638836,0.002106473,0.025900000,0.002585216,0.002010724,4,739,24,27,600,301,1620,2,13920,35,177,2
781,0.028517110,0.194694089,0.000000000,0.096526097,0.003543035,0.000518493,0.336000000,0.001901141,0.000172831,2,8,4,6,0,2,1440,0,490,32,70,1
782,0.000125549,0.000753296,0.000251099,0.254362837,0.016446955,0.002887633,0.123000000,0.001757690,0.000000000,0,0,50,0,4,0,25381,0,396,4,62,3
783,0.032037591,0.130286202,0.031040866,0.217143671,0.025345294,0.004983625,0.119000000,0.009540083,0.001423893,2,2,0,4,2,0,2240,26,311,11,101,2
784,0.016546330,0.364320096,0.001504212,0.089049338,0.000000000,0.000000000,0.672000000,0.000000000,0.000000000,0,4,424,0,0,0,3162,4,942,0,44,2
785,0.120271868,0.103723404,0.001182033,0.107860520,0.009751773,0.002364066,0.009160000,0.000591017,0.000886525,48,6,627,87,36,28,1356,9,1330,180,1781,2
786,0.008484848,0.466666667,0.021212121,0.243636364,0.033333333,0.007878788,0.004850000,0.001818182,0.000606061,0,2,2,0,0,0,600,0,288,0,0,1
787,0.000000000,0.014654571,0.002093510,0.212142359,0.019539428,0.005582694,0.000698000,0.003489184,0.000000000,0,0,8,0,0,0,73,0,16,0,0,1
788,0.000574383,0.000574383,0.013402259,0.304614206,0.013593720,0.002106069,0.214000000,0.013593720,0.000574383,2,12,1262,2,16,6,8954,0,1120,10,22,2
789,0.000789266,0.494869771,0.000789266,0.220994475,0.022099448,0.007103394,0.000789000,0.000789266,0.003946330,0,4,0,2,0,0,102,0,2318,4,2,1
790,0.006279435,0.339089482,0.001569859,0.262166405,0.015698587,0.006279435,0.000000000,0.000000000,0.003139717,0,4,184,50,0,0,680,0,418,2,0,1
791,0.010025063,0.025062657,0.002506266,0.260651629,0.000000000,0.000000000,0.035100000,0.000000000,0.000000000,0,4,328,0,0,0,595,0,148,9,31,1
792,0.000000000,0.400587659,0.027424094,0.224289912,0.022526934,0.003917728,0.000979000,0.000000000,0.000000000,0,0,2,2,0,0,4,0,147,0,2,1
793,0.006051437,0.419818457,0.039334342,0.209152799,0.014750378,0.005295008,0.000000000,0.002269289,0.001134644,0,2,38,0,0,0,30,0,1818,0,0,1
794,0.085677749,0.416879795,0.007672634,0.218670077,0.017902813,0.006393862,0.001280000,0.001278772,0.002557545,14,10,20,32,4,4,94,0,476,66,16,1
795,0.011266094,0.366416309,0.003755365,0.245171674,0.013412017,0.003218884,0.004290000,0.001072961,0.003755365,6,14,26,4,2,8,674,0,724,46,46,1
796,0.003369272,0.435309973,0.002695418,0.243261456,0.020215633,0.004043127,0.010100000,0.000000000,0.004716981,0,2,0,0,0,0,72,0,1946,0,2,1
797,0.001780944,0.589492431,0.020480855,0.195903829,0.011576135,0.004452360,0.041900000,0.000000000,0.000000000,2,4,12,10,14,0,70,0,130,4,70,1
798,0.019607843,0.470588235,0.009803922,0.049019608,0.000000000,0.000000000,0.794000000,0.000000000,0.000000000,0,48,234,3,0,12,757,0,88,12,20,2
799,0.027552674,0.497893031,0.004538088,0.228849271,0.020421394,0.004538088,0.074200000,0.000000000,0.000648298,0,0,14,2,0,0,162,0,4944,8,34,1
800,0.004106776,0.555441478,0.003080082,0.135010267,0.012833676,0.002566735,0.100000000,0.001540041,0.000000000,0,2,14,0,0,2,10,0,72,0,6,1
801,0.060057197,0.153002860,0.008579600,0.325548141,0.000476644,0.000000000,0.021900000,0.003336511,0.000000000,0,3,422,0,0,2,76,4,200,0,26,1
802,0.005540166,0.150969529,0.005540166,0.144044321,0.000000000,0.000000000,0.133000000,0.000000000,0.000000000,16,5,133,0,0,37,6448,3,44,120,32,1
803,0.008350731,0.421711900,0.057933194,0.228601253,0.034968685,0.008350731,0.001570000,0.004175365,0.000000000,2,0,98,0,0,0,6,0,339,10,2,1
804,0.000461538,0.002615385,0.008615385,0.260153846,0.015538462,0.006153846,0.005850000,0.000923077,0.000000000,0,0,20,0,0,8,900,0,76,0,4,1
805,0.001588878,0.169811321,0.005958292,0.245481629,0.014299901,0.004170804,0.015100000,0.001588878,0.003574975,2,10,4,2,0,0,2634,0,1932,14,44,1
